parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,,mlog10p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zccl2 ,180,poororalhealth_sev,,0.12,0.04622887,4950,2.5530529,1.10E-02,0.03,0.21,0.05,0.00003418,0,0.15358724,0,0,,1.958607315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztnfrsf19 ,1376,poororalhealth_sev,,0.11,0.0439188,5019,2.5470467,1.10E-02,0.03,0.2,0.05,0.00003418,0,0.1544983,0,0,,1.958607315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlrp11 ,847,poororalhealth_sev,,0.11,0.04513141,4997,2.5438966,1.10E-02,0.03,0.2,0.05,0.00003418,0,0.1544983,0,0,,1.958607315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zstc1 ,1299,poororalhealth_sev,,0.11,0.04371584,5039,2.5373615,1.10E-02,0.03,0.2,0.05,0.00003418,0,0.1544983,0,0,,1.958607315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zfcer2 ,520,poororalhealth_sev,,0.12,0.0463027,4978,2.5360941,1.10E-02,0.03,0.21,0.05,0.00003418,0,0.1544983,0,0,,1.958607315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zclec10a ,299,poororalhealth_sev,,0.12,0.04671944,4957,2.5342424,1.10E-02,0.03,0.21,0.05,0.00003418,0,0.1544983,0,0,,1.958607315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zly96 ,863,poororalhealth_sev,,0.12,0.04653638,4957,2.5224825,1.20E-02,0.03,0.21,0.05,0.00003418,0,0.15827527,0,0,,1.920818754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zccl19 ,179,poororalhealth_sev,,-0.12,0.0459123,5039,-2.5055503,1.20E-02,-0.21,-0.03,0.05,0.00003418,0,0.16353884,0,0,,1.920818754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znpdc1 ,976,poororalhealth_sev,,0.11,0.04405097,4997,2.5044398,1.20E-02,0.02,0.2,0.05,0.00003418,0,0.16353884,0,0,,1.920818754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zsiglec1 ,1234,poororalhealth_sev,,0.11,0.04548099,4993,2.4947175,1.30E-02,0.02,0.2,0.05,0.00003418,0,0.16656866,0,0,,1.886056648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, znrtn ,987,poororalhealth_sev,,0.12,0.04680627,4901,2.4802641,1.30E-02,0.02,0.21,0.05,0.00003418,0,0.16998366,0,0,,1.886056648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd300e ,221,poororalhealth_sev,,0.11,0.04430736,5000,2.4799916,1.30E-02,0.02,0.2,0.05,0.00003418,0,0.16998366,0,0,,1.886056648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil6 ,742,poororalhealth_sev,,0.11,0.04482059,4963,2.4779907,1.30E-02,0.02,0.2,0.05,0.00003418,0,0.16998366,0,0,,1.886056648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztgfa ,1339,poororalhealth_sev,,0.11,0.04564784,4976,2.4724118,1.30E-02,0.02,0.2,0.05,0.00003418,0,0.1705894,0,0,,1.886056648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zepha1 ,484,poororalhealth_sev,,0.1,0.04125011,4986,2.4704935,1.40E-02,0.02,0.18,0.05,0.00003418,0,0.1705894,0,0,,1.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zvwf ,1444,poororalhealth_sev,,0.11,0.04601961,5052,2.4606716,1.40E-02,0.02,0.2,0.05,0.00003418,0,0.17260215,0,0,,1.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zstx4 ,1306,poororalhealth_sev,,0.11,0.04633349,4963,2.4601124,1.40E-02,0.02,0.2,0.05,0.00003418,0,0.17260215,0,0,,1.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zvwc2 ,1443,poororalhealth_sev,,0.11,0.04469085,4944,2.4571273,1.40E-02,0.02,0.2,0.05,0.00003418,0,0.17260215,0,0,,1.853871964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zly6d ,860,poororalhealth_sev,,0.11,0.04597763,4957,2.4390761,1.50E-02,0.02,0.2,0.05,0.00003418,0,0.17963581,0,0,,1.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztnfrsf10a ,1367,poororalhealth_sev,,0.11,0.04490588,4957,2.4366959,1.50E-02,0.02,0.2,0.05,0.00003418,0,0.17963581,0,0,,1.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpigr ,1050,poororalhealth_sev,,0.11,0.04583541,4930,2.4299948,1.50E-02,0.02,0.2,0.05,0.00003418,0,0.18109977,0,0,,1.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zasgr1 ,95,poororalhealth_sev,,0.11,0.04335523,4957,2.4271248,1.50E-02,0.02,0.19,0.05,0.00003418,0,0.18109977,0,0,,1.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zrnaset2 ,1168,poororalhealth_sev,,0.11,0.04537689,5017,2.4248561,1.50E-02,0.02,0.2,0.05,0.00003418,0,0.18109977,0,0,,1.823908741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zigf2r ,684,poororalhealth_sev,,0.11,0.04469303,4978,2.4171651,1.60E-02,0.02,0.2,0.05,0.00003418,0,0.18349099,0,0,,1.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zchrdl1 ,293,poororalhealth_sev,,0.1,0.04253117,4986,2.4108257,1.60E-02,0.02,0.19,0.05,0.00003418,0,0.1852251,0,0,,1.795880017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlgals1 ,825,poororalhealth_sev,,0.1,0.0437406,4997,2.3936947,1.70E-02,0.02,0.19,0.05,0.00003418,0,0.19256635,0,0,,1.769551079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zclec5a ,308,poororalhealth_sev,,0.1,0.04424469,4986,2.3709245,1.80E-02,0.02,0.19,0.05,0.00003418,0,0.20114137,0,0,,1.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil12a_il12b ,700,poororalhealth_sev,,0.11,0.04590718,4963,2.3699528,1.80E-02,0.02,0.2,0.05,0.00003418,0,0.20114137,0,0,,1.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd200r1 ,210,poororalhealth_sev,,0.11,0.0467282,4960,2.3690253,1.80E-02,0.02,0.2,0.05,0.00003418,0,0.20114137,0,0,,1.744727495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zephb6 ,488,poororalhealth_sev,,0.11,0.04666273,4951,2.3184077,2.00E-02,0.02,0.2,0.05,0.00003418,0,0.22858211,0,0,,1.698970004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zscg2 ,1194,poororalhealth_sev,,0.11,0.04627471,5009,2.3113816,2.10E-02,0.02,0.2,0.05,0.00003418,0,0.23023367,0,0,,1.677780705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zvcam1 ,1426,poororalhealth_sev,,0.11,0.0461093,4993,2.3099712,2.10E-02,0.02,0.2,0.05,0.00003418,0,0.23023367,0,0,,1.677780705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zret ,1160,poororalhealth_sev,,0.1,0.0449965,4963,2.3052969,2.10E-02,0.02,0.19,0.05,0.00003418,0,0.23136148,0,0,,1.677780705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztnfrsf11a ,1370,poororalhealth_sev,,0.1,0.04479286,5036,2.2934052,2.20E-02,0.01,0.19,0.05,0.00003418,0,0.23634958,0,0,,1.657577319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zccl21 ,182,poororalhealth_sev,,0.11,0.04620949,4993,2.2915861,2.20E-02,0.02,0.2,0.05,0.00003418,0,0.23634958,0,0,,1.657577319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztff3 ,1335,poororalhealth_sev,,0.1,0.04582334,4969,2.2879472,2.20E-02,0.02,0.19,0.05,0.00003418,0,0.23648161,0,0,,1.657577319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcrnn ,362,poororalhealth_sev,,0.1,0.04548627,4855,2.2858396,2.20E-02,0.01,0.19,0.05,0.00003418,0,0.23648161,0,0,,1.657577319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zscarf1 ,1192,poororalhealth_sev,,0.1,0.04595668,5052,2.2828986,2.20E-02,0.01,0.2,0.05,0.00003418,0,0.23658184,0,0,,1.657577319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcalca ,157,poororalhealth_sev,,0.09,0.03741674,4951,2.2737792,2.30E-02,0.01,0.16,0.05,0.00003418,0,0.23962991,0,0,,1.638272164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zhla_e ,649,poororalhealth_sev,,0.1,0.04555164,4976,2.2725648,2.30E-02,0.01,0.19,0.05,0.00003418,0,0.23962991,0,0,,1.638272164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztnfrsf6b ,1381,poororalhealth_sev,,0.1,0.04471821,4957,2.2692684,2.30E-02,0.01,0.19,0.05,0.00003418,0,0.24000202,0,0,,1.638272164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpdcd1 ,1030,poororalhealth_sev,,0.11,0.04655277,5011,2.2664818,2.30E-02,0.01,0.2,0.05,0.00003418,0,0.24005839,0,0,,1.638272164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgusb ,629,poororalhealth_sev,,0.09,0.04075749,4992,2.2625452,2.40E-02,0.01,0.17,0.05,0.00003418,0,0.24085181,0,0,,1.619788758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztspan1 ,1408,poororalhealth_sev,,0.1,0.04464051,4897,2.2587269,2.40E-02,0.01,0.19,0.05,0.00003418,0,0.24126064,0,0,,1.619788758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpadi2 ,1015,poororalhealth_sev,,-0.11,0.04676986,4901,-2.2566057,2.40E-02,-0.2,-0.01,0.05,0.00003418,0,0.24126064,0,0,,1.619788758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zror1 ,1172,poororalhealth_sev,,0.1,0.04524029,4997,2.2531227,2.40E-02,0.01,0.19,0.05,0.00003418,0,0.24178913,0,0,,1.619788758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmicb_mica ,907,poororalhealth_sev,,0.1,0.04674462,4976,2.2424824,2.50E-02,0.01,0.2,0.05,0.00003418,0,0.24687207,0,0,,1.602059991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zstc2 ,1300,poororalhealth_sev,,0.1,0.04566065,4967,2.2344458,2.50E-02,0.01,0.19,0.05,0.00003418,0,0.24998996,0,0,,1.602059991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zklk8 ,797,poororalhealth_sev,,0.1,0.04561529,4793,2.2324503,2.60E-02,0.01,0.19,0.05,0.00003418,0,0.24998996,0,0,,1.585026652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcapg ,161,poororalhealth_sev,,0.1,0.04595893,4947,2.2277818,2.60E-02,0.01,0.19,0.05,0.00003418,0,0.2513247,0,0,,1.585026652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zatxn10 ,104,poororalhealth_sev,,0.11,0.04741108,4883,2.2243246,2.60E-02,0.01,0.2,0.05,0.00003418,0,0.25190704,0,0,,1.585026652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd302 ,224,poororalhealth_sev,,0.1,0.04419439,4963,2.217332,2.70E-02,0.01,0.18,0.05,0.00003418,0,0.25478715,0,0,,1.568636236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zreg1a ,1154,poororalhealth_sev,,0.1,0.04575618,4956,2.2096043,2.70E-02,0.01,0.19,0.05,0.00003418,0,0.25819279,0,0,,1.568636236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd40 ,229,poororalhealth_sev,,0.1,0.04600642,4974,2.2067178,2.70E-02,0.01,0.19,0.05,0.00003418,0,0.25842528,0,0,,1.568636236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil12rb1 ,702,poororalhealth_sev,,0.1,0.04663073,4901,2.2000605,2.80E-02,0.01,0.19,0.05,0.00003418,0,0.26117465,0,0,,1.552841969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zbrk1 ,131,poororalhealth_sev,,0.1,0.04684143,4883,2.1831352,2.90E-02,0.01,0.19,0.05,0.00003418,0,0.27091884,0,0,,1.537602002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zptprn2 ,1130,poororalhealth_sev,,0.1,0.04695984,4943,2.1774699,2.90E-02,0.01,0.19,0.05,0.00003418,0,0.27148526,0,0,,1.537602002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zadam23 ,18,poororalhealth_sev,,0.1,0.04616068,5036,2.1772897,3.00E-02,0.01,0.19,0.05,0.00003418,0,0.27148526,0,0,,1.522878745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zsdc1 ,1202,poororalhealth_sev,,0.1,0.04528109,4997,2.1670907,3.00E-02,0.01,0.19,0.05,0.00003418,0,0.27409276,0,0,,1.522878745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zclec6a ,309,poororalhealth_sev,,0.1,0.0466308,4886,2.1660331,3.00E-02,0.01,0.19,0.05,0.00003418,0,0.27409276,0,0,,1.522878745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zssc4d ,1293,poororalhealth_sev,,0.09,0.039711,4996,2.1646772,3.00E-02,0.01,0.16,0.05,0.00003418,0,0.27409276,0,0,,1.522878745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcx3cl1 ,387,poororalhealth_sev,,0.1,0.04655971,4957,2.1636608,3.10E-02,0.01,0.19,0.05,0.00003418,0,0.27409276,0,0,,1.508638306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zthbs4 ,1347,poororalhealth_sev,,0.1,0.04566663,4981,2.1553811,3.10E-02,0.01,0.19,0.05,0.00003418,0,0.27642087,0,0,,1.508638306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgpr37 ,619,poororalhealth_sev,,0.1,0.04481521,4897,2.1551275,3.10E-02,0.01,0.18,0.05,0.00003418,0,0.27642087,0,0,,1.508638306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcrhbp ,355,poororalhealth_sev,,0.09,0.04404813,4970,2.1530308,3.10E-02,0.01,0.18,0.05,0.00003418,0,0.27642087,0,0,,1.508638306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpilra ,1053,poororalhealth_sev,,0.1,0.04554368,4978,2.1403997,3.20E-02,0.01,0.19,0.05,0.00003418,0,0.28224232,0,0,,1.494850022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztmsb10 ,1363,poororalhealth_sev,,0.1,0.04588176,4978,2.1399089,3.20E-02,0.01,0.19,0.05,0.00003418,0,0.28224232,0,0,,1.494850022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zthbd ,1345,poororalhealth_sev,,0.09,0.04374356,4997,2.1344146,3.30E-02,0.01,0.18,0.05,0.00003418,0,0.28443996,0,0,,1.48148606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zncan ,948,poororalhealth_sev,,-0.09,0.04321781,5039,-2.1205518,3.40E-02,-0.18,-0.01,0.05,0.00003418,0,0.29097846,0,0,,1.468521083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd177 ,207,poororalhealth_sev,,0.1,0.04674348,4971,2.120068,3.40E-02,0.01,0.19,0.05,0.00003418,0,0.29097846,0,0,,1.468521083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zpag1 ,1018,poororalhealth_sev,,0.1,0.04608556,4897,2.1181883,3.40E-02,0.01,0.19,0.05,0.00003418,0,0.29097846,0,0,,1.468521083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgrn ,622,poororalhealth_sev,,0.1,0.04617139,4961,2.1081026,3.50E-02,0.01,0.19,0.05,0.00003418,0,0.29489995,0,0,,1.455931956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zvegfa ,1428,poororalhealth_sev,,0.1,0.04563698,5019,2.1079083,3.50E-02,0.01,0.19,0.05,0.00003418,0,0.29489995,0,0,,1.455931956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zncam1 ,946,poororalhealth_sev,,-0.09,0.04395496,4995,-2.1046632,3.50E-02,-0.18,-0.01,0.05,0.00003418,0,0.29489995,0,0,,1.455931956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zaldh3a1 ,50,poororalhealth_sev,,0.09,0.04481313,4968,2.1019212,3.60E-02,0.01,0.18,0.05,0.00003418,0,0.29489995,0,0,,1.443697499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztgfb1 ,1340,poororalhealth_sev,,0.1,0.04569473,5030,2.1001044,3.60E-02,0.01,0.19,0.05,0.00003418,0,0.29489995,0,0,,1.443697499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zccn3 ,197,poororalhealth_sev,,0.09,0.0427914,5046,2.0970394,3.60E-02,0.01,0.17,0.05,0.00003418,0,0.29489995,0,0,,1.443697499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zgstp1 ,627,poororalhealth_sev,,0.1,0.04747652,4854,2.094032,3.60E-02,0.01,0.19,0.05,0.00003418,0,0.29489995,0,0,,1.443697499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zccl20 ,181,poororalhealth_sev,,0.09,0.04522946,5036,2.0928426,3.60E-02,0.01,0.18,0.05,0.00003418,0,0.29489995,0,0,,1.443697499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zptprm ,1129,poororalhealth_sev,,0.1,0.04603394,4972,2.092051,3.60E-02,0.01,0.19,0.05,0.00003418,0,0.29489995,0,0,,1.443697499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd300lf ,222,poororalhealth_sev,,0.1,0.04604878,5019,2.0855726,3.70E-02,0.01,0.19,0.05,0.00003418,0,0.2979677,0,0,,1.431798276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zil19 ,718,poororalhealth_sev,,0.1,0.04612727,4872,2.0815333,3.70E-02,0.01,0.19,0.05,0.00003418,0,0.29804655,0,0,,1.431798276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztgm2 ,1344,poororalhealth_sev,,-0.1,0.04613727,4992,-2.0809973,3.70E-02,-0.19,-0.01,0.05,0.00003418,0,0.29804655,0,0,,1.431798276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zigfbp6 ,689,poororalhealth_sev,,0.08,0.03910789,4963,2.0613527,3.90E-02,0,0.16,0.05,0.00003418,0,0.307187,0,0,,1.408935393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zalpp ,51,poororalhealth_sev,,0.09,0.04569661,4963,2.0607357,3.90E-02,0,0.18,0.05,0.00003418,0,0.307187,0,0,,1.408935393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zagrn ,36,poororalhealth_sev,,0.09,0.04437035,4993,2.0606453,3.90E-02,0,0.18,0.05,0.00003418,0,0.307187,0,0,,1.408935393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zklk11 ,791,poororalhealth_sev,,0.1,0.04640473,4961,2.0583339,4.00E-02,0,0.19,0.05,0.00003418,0,0.307187,0,0,,1.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zsit1 ,1245,poororalhealth_sev,,0.09,0.04582049,4901,2.0540526,4.00E-02,0,0.18,0.05,0.00003418,0,0.307187,0,0,,1.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd48 ,232,poororalhealth_sev,,0.1,0.04647783,4986,2.0531189,4.00E-02,0,0.19,0.05,0.00003418,0,0.307187,0,0,,1.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zlgals9 ,830,poororalhealth_sev,,0.09,0.04312703,4974,2.0512865,4.00E-02,0,0.17,0.05,0.00003418,0,0.307187,0,0,,1.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd276 ,217,poororalhealth_sev,,0.09,0.04600952,4970,2.0510504,4.00E-02,0,0.18,0.05,0.00003418,0,0.307187,0,0,,1.397940009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, ztnfrsf21 ,1379,poororalhealth_sev,,0.09,0.0455992,5039,2.0435065,4.10E-02,0,0.18,0.05,0.00003418,0,0.31120376,0,0,,1.387216143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd46 ,231,poororalhealth_sev,,0.09,0.04602304,4955,2.03758,4.20E-02,0,0.18,0.05,0.00003418,0,0.31366796,0,0,,1.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zcd6 ,237,poororalhealth_sev,,0.09,0.04487203,5030,2.0339531,4.20E-02,0,0.18,0.05,0.00003418,0,0.31366796,0,0,,1.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zefemp1 ,461,poororalhealth_sev,,0.09,0.04316557,4991,2.0324599,4.20E-02,0,0.17,0.05,0.00003418,0,0.31366796,0,0,,1.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zhgf ,645,poororalhealth_sev,,0.09,0.0428944,5036,2.0316954,4.20E-02,0,0.17,0.05,0.00003418,0,0.31366796,0,0,,1.37675071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zambp ,53,poororalhealth_sev,,0.09,0.04281876,5016,2.0196,4.30E-02,0,0.17,0.05,0.00003418,0,0.3205353,0,0,,1.366531544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zidi2 ,675,poororalhealth_sev,,0.09,0.0462402,4883,2.018442,4.40E-02,0,0.18,0.05,0.00003418,0,0.3205353,0,0,,1.356547324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zmyo9b ,937,poororalhealth_sev,,0.09,0.04681957,4901,2.0098047,4.50E-02,0,0.19,0.05,0.00003418,0,0.32419055,0,0,,1.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zatox1 ,98,poororalhealth_sev,,0.09,0.0461676,5004,2.0094767,4.50E-02,0,0.18,0.05,0.00003418,0,0.32419055,0,0,,1.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zclmp ,312,poororalhealth_sev,,0.08,0.04193601,5019,2.0041981,4.50E-02,0,0.17,0.05,0.00003418,0,0.32665807,0,0,,1.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zdnmbp ,435,poororalhealth_sev,,0.09,0.04662281,4957,2.0014396,4.50E-02,0,0.18,0.05,0.00003418,0,0.32718914,0,0,,1.346787486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1, zdctn2 ,411,poororalhealth_sev,,0.09,0.04675214,4963,1.9972912,4.60E-02,0,0.19,0.05,0.00003418,0,0.32805925,0,0,,1.337242168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
